,filename,width,height,n_channels
585,cascoon_top_left.jpg,60,60,3
586,cascoon_bot_right.jpg,60,60,3
587,cascoon_bot_left.jpg,60,60,3
588,rapidash_top_right.jpg,60,60,3
589,rapidash_top_left.jpg,60,60,3
590,rapidash_bot_right.jpg,60,60,3
591,rapidash_bot_left.jpg,60,60,3
592,hydreigon_top_right.jpg,60,60,3
593,hydreigon_top_left.jpg,60,60,3
594,hydreigon_bot_right.jpg,60,60,3
595,hydreigon_bot_left.jpg,60,60,3
596,cryogonal_top_right.jpg,60,60,3
597,cryogonal_top_left.jpg,60,60,3
598,cryogonal_bot_right.jpg,60,60,3
599,cryogonal_bot_left.jpg,60,60,3
600,stunfisk_top_right.jpg,60,60,3
601,stunfisk_top_left.jpg,60,60,3
602,stunfisk_bot_right.jpg,60,60,3
603,stunfisk_bot_left.jpg,60,60,3
604,stantler_top_right.jpg,60,60,3
605,stantler_top_left.jpg,60,60,3
606,stantler_bot_right.jpg,60,60,3
607,stantler_bot_left.jpg,60,60,3
608,snubbull_top_right.jpg,60,60,3
609,snubbull_top_left.jpg,60,60,3
610,snubbull_bot_right.jpg,60,60,3
611,snubbull_bot_left.jpg,60,60,3
612,surskit_top_right.jpg,60,60,3
613,surskit_top_left.jpg,60,60,3
614,surskit_bot_right.jpg,60,60,3
615,surskit_bot_left.jpg,60,60,3
616,ampharos_top_right.jpg,60,60,3
617,ampharos_top_left.jpg,60,60,3
618,ampharos_bot_right.jpg,60,60,3
619,ampharos_bot_left.jpg,60,60,3
620,monferno_top_right.jpg,60,60,3
621,monferno_top_left.jpg,60,60,3
622,monferno_bot_right.jpg,60,60,3
623,monferno_bot_left.jpg,60,60,3
624,zygarde-50_top_right.jpg,60,60,3
625,zygarde-50_top_left.jpg,60,60,3
626,zygarde-50_bot_right.jpg,60,60,3
627,zygarde-50_bot_left.jpg,60,60,3
628,rhydon_top_right.jpg,60,60,3
629,rhydon_top_left.jpg,60,60,3
630,rhydon_bot_right.jpg,60,60,3
631,rhydon_bot_left.jpg,60,60,3
632,arbok_top_right.jpg,60,60,3
633,arbok_top_left.jpg,60,60,3
634,arbok_bot_right.jpg,60,60,3
635,arbok_bot_left.jpg,60,60,3
636,amaura_top_right.jpg,60,60,3
637,amaura_top_left.jpg,60,60,3
638,amaura_bot_right.jpg,60,60,3
639,amaura_bot_left.jpg,60,60,3
640,lucario_top_right.jpg,60,60,3
641,lucario_top_left.jpg,60,60,3
642,lucario_bot_right.jpg,60,60,3
643,lucario_bot_left.jpg,60,60,3
644,pupitar_top_right.jpg,60,60,3
645,pupitar_top_left.jpg,60,60,3
646,pupitar_bot_right.jpg,60,60,3
647,pupitar_bot_left.jpg,60,60,3
648,elekid_top_right.jpg,60,60,3
649,elekid_top_left.jpg,60,60,3
650,elekid_bot_right.jpg,60,60,3
